id,product_sku,brand_id,name,description,price,sub_category_id,created_at,updated_at,is_active
317,MSI Modern 14 C13M-608VN i5-1335U,1,MSI Modern 14 C13M-608VN i5-1335U,"Mỏng nhẹ chỉ 1.4kg, Bảo hành 2 năm, Trả góp 0%",12690000,4,8/17/2025 15:47,8/17/2025 15:47,TRUE
318,NHMD1054G,17,Nokia HMD 105 4G,Điện thoại Nokia HMD 105 4G với pin 1450 mAh và màn hình 2.4 inch.,640000,7,8/17/2025 16:44,8/17/2025 16:44,TRUE
319,SKU-7821FAFD,29,RedMagic 10S Pro 5G 16GB 512GB,"Điện thoại gaming với Snapdragon 8 Elite Leading, pin kép 7050 mAh, làm mát ICE-X.",22990000,1,8/18/2025 16:00,8/18/2025 16:00,TRUE
320,82XM00MDVN,4,Lenovo Ideapad Slim 3 15ABR8 R5 5625U (82XM00MDVN),"Laptop Lenovo Ideapad Slim 3 với độ bền chuẩn quân đội, trọng lượng nhẹ, bảo hành 2 năm, trả góp 0%.",12390000,4,8/17/2025 15:47,8/17/2025 15:47,TRUE
321,NOK105DS4G,17,Nokia 105 DS Pro 4G,Điện thoại Nokia 105 DS Pro 4G với màn hình 1.77 inch và pin 1450 mAh,670000,7,8/17/2025 16:44,8/17/2025 16:44,TRUE
322,S24Ultra256GB,28,Samsung Galaxy S24 Ultra 5G 256GB,"Điện thoại Samsung Galaxy S24 Ultra 5G với màn hình 6.8"" Dynamic AMOLED 2X QHD, chip Snapdragon 8 Gen 3, RAM 12GB, khung Titan và bộ nhớ 256GB/512GB.",23850000,2,8/18/2025 16:01,8/18/2025 16:01,TRUE
323,AL15-41P-R3U5,5,Acer Aspire Lite 15 AL15-41P-R3U5 R7-5700U,"Màn hình bảo vệ mắt, Bản lề mở 180°, Cổng sạc Type C, Trả góp 0%",12290000,4,8/17/2025 15:48,8/17/2025 15:48,TRUE
324,MF60S4G,11,Masstel Fami 60S 4G,Điện thoại Masstel Fami 60S 4G với màn hình 2 inch và pin 2300 mAh,700000,5,8/17/2025 16:44,8/17/2025 16:44,TRUE
325,IP14P512,3,iPhone 14 Plus 512GB,"Điện thoại iPhone 14 Plus 512GB với màn hình lớn, pin khủng, camera siêu chụp đêm và chip Apple A15 Bionic mạnh mẽ.",23990000,2,8/18/2025 16:01,8/18/2025 16:01,TRUE
326,HP14s-em0086AU,6,HP 14s-em0086AU R5-7520U (835T9PA),"Laptop với nút gạt tắt camera, màn hình chống chói, viền màn hình siêu mỏng.",12190000,4,8/17/2025 15:48,8/17/2025 15:48,TRUE
327,Nokia2204G-001,17,Nokia 220 4G,"Điện thoại Nokia 220 4G với pin 1450 mAh, màn hình 2.8 inch",930000,7,8/17/2025 16:45,8/17/2025 16:45,TRUE
328,IP16PRO128,3,iPhone 16 Pro 128GB,"Điện thoại iPhone 16 Pro với chip A18 Pro cực mạnh, nút camera Control mới, viền màn hình siêu mỏng.",25090000,2,8/18/2025 16:01,8/18/2025 16:01,TRUE
329,ASUSVivobook15X1504ZA-NJ517W,9,ASUS Vivobook 15 X1504ZA-NJ517W i5-1235U,"Laptop ASUS Vivobook 15 với bộ vi xử lý i5-1235U, nút gạt tắt camera, độ bền chuẩn quân đội.",12190000,4,8/17/2025 15:49,8/17/2025 15:49,TRUE
330,INOIA34,13,Inoi A34 12GB (3+9GB) 128GB,"Điện thoại Inoi A34 với pin 5000 mAh, màn hình 6.5 inch, RAM 12GB và bộ nhớ trong 128GB.",1390000,5,8/17/2025 16:45,8/17/2025 16:45,TRUE
331,SKU-92286DAC,28,Samsung Galaxy Z Flip7 5G 256GB,"Điện thoại Samsung Galaxy Z Flip7 5G với màn hình gập 6.9'', Dynamic AMOLED 2X, Camera AI 50MP, kháng nước bụi IPX8.",26990000,2,8/18/2025 16:02,8/18/2025 16:02,TRUE
332,82YU016SVN,4,Lenovo V15 G4 AMN R5 7520U,"Nắp che webcam, vật lí, độ bền chuẩn quân đội",11990000,4,8/17/2025 15:49,8/17/2025 15:49,TRUE
333,NOK32104G,17,Nokia 3210 4G,Điện thoại Nokia 3210 4G,1570000,5,8/17/2025 16:46,8/17/2025 16:46,TRUE
334,S25Ultra5G12256,28,Samsung Galaxy S25 Ultra 5G 12GB 256GB,"Điện thoại Samsung Galaxy S25 Ultra 5G với khung Titan, màn hình 6.9'' Dynamic AMOLED 2X 2K, chip Snapdragon 8 Elite, bộ nhớ trong 256GB/512GB.",28120000,2,8/18/2025 16:02,8/18/2025 16:02,TRUE
335,AsusVivobookE1504FA-NJ454W-R5-7520U,2,Asus Vivobook E1504FA-NJ454W R5-7520U,"Laptop Asus Vivobook với độ bền chuẩn quân đội, nút gạt tắt camera, trả góp 0%.",11890000,4,8/17/2025 15:49,8/17/2025 15:49,TRUE
336,ZTE Blade A35 4GB 64GB,18,ZTE Blade A35,"Điện thoại ZTE Blade A35 với màn hình 6.75 inch 90Hz, pin 5000 mAh và mở khóa bằng khuôn mặt.",1590000,5,8/17/2025 16:46,8/17/2025 16:46,TRUE
337,S25EDGE5G256,28,Samsung Galaxy S25 Edge 5G 256GB,"Galaxy S mỏng nhất, Snapdragon 8 Elite, Camera 200MP",28450000,2,8/18/2025 16:03,8/18/2025 16:03,TRUE
338,E1404FA-NK177W,2,Asus Vivobook Go 14 E1404FA-NK177W R5-7520U,"Asus Vivobook Go 14 với độ bền chuẩn quân đội, nút gạt tắt camera, trả góp 0%",11690000,4,8/17/2025 15:50,8/17/2025 15:50,TRUE
339,TCL503_3GB_64GB,19,TCL 503 3GB-64GB,"Điện thoại TCL 503 với RAM 6GB (3GB + 3GB), pin 5000 mAh, mở khóa khuôn mặt và vân tay.",1590000,5,8/17/2025 16:46,8/17/2025 16:46,TRUE
340,IP15PM256,3,iPhone 15 Pro Max 256GB,"Màn hình lớn, Thiết kế Titan, Camera chuyên nghiệp",28490000,2,8/18/2025 16:03,8/18/2025 16:03,TRUE
341,A20TFPT,6,HP 245 G10 R5-7530U,"Nút gạt tắt camera, Màn hình chống chói, Độ bền chuẩn quân đội",11490000,4,8/17/2025 15:50,8/17/2025 15:50,TRUE
342,NUBIAA36-4GB64GB-RANDOM,20,Nubia A36 4GB 64GB,"Điện thoại Nubia A36 với màn hình lớn 6.75 inch, RAM 12GB, Pin 5000mAh.",1890000,5,8/17/2025 16:47,8/17/2025 16:47,TRUE
343,IP16PM256,3,iPhone 16 Pro Max 256GB,"Màn hình cực lớn, Chip A18 Pro cực mạnh, Nút Camera Control mới",29990000,2,8/18/2025 16:03,8/18/2025 16:03,TRUE
344,E1404FA-NK186W,2,Asus Vivobook E1404FA-NK186W R5 7520U,"Laptop Asus Vivobook với nút gạt tắt camera, độ bền chuẩn quân đội, trả góp 0%.",10690000,4,8/17/2025 15:50,8/17/2025 15:50,TRUE
345,ZTE_Blade_A55_4GB_128GB,18,ZTE Blade A55 4GB 128GB,"Điện thoại ZTE Blade A55 với màn hình 6.75 inch 90Hz, pin 5000 mAh, mở khóa bằng khuôn mặt và vân tay.",1890000,5,8/17/2025 16:47,8/17/2025 16:47,TRUE
346,HONOR_MAGIC_V3_5G_12GB_512GB,23,Honor Magic V3 5G 12GB 512GB,"Điện thoại Honor Magic V3 5G với màn hình 7.9"", chip Snapdragon 8 Gen 3, pin 5150 mAh, sạc nhanh 66W.",31990000,2,8/18/2025 16:04,8/18/2025 16:04,TRUE
347,B73VWPA,6,HP 14-ep0220TU i3-1315U,"Laptop với nút gạt tắt camera, màn hình chống chói, viền màn hình mỏng, trả góp 0%.",10490000,4,8/17/2025 15:51,8/17/2025 15:51,TRUE
348,MS74128,11,Masstel S7 4GB 128GB,"Điện thoại Masstel S7 với bộ nhớ 128GB, màn hình lớn 6.75 inch, pin 5000mAh.",1990000,5,8/17/2025 16:47,8/17/2025 16:47,TRUE
349,SKU-FE6A8CAC,26,Xiaomi 15 Ultra 5G 16GB 512GB,"Điện thoại Xiaomi 15 Ultra 5G với camera Leica, Snapdragon 8 Elite và pin 5410 mAh.",32360000,2,8/18/2025 16:04,8/18/2025 16:04,TRUE
350,X1605VA-MB1826W,2,Asus Vivobook X1605VA-MB1826W i3-1315U,"Laptop Asus Vivobook với độ bền chuẩn quân đội, nút gạt tắt camera.",10290000,4,8/17/2025 15:51,8/17/2025 15:51,TRUE
351,TECSPARKGO1464,21,Tecno Spark Go 1 4GB 64GB,"Màn hình 6.67 inch, Pin 5000 mAh, Loa kép, tăng âm lượng",2060000,5,8/17/2025 16:48,8/17/2025 16:48,TRUE
352,SKU-E9A66832,28,Samsung Galaxy Z Fold6 5G 256GB,"Điện thoại Samsung Galaxy Z Fold6 5G với màn hình gập, chip Snapdragon 8 Gen 3, RAM 12GB, kháng nước bụi IPX8.",32390000,2,8/18/2025 16:04,8/18/2025 16:04,TRUE
353,A2NL6PA,6,HP 15-fd0305TU i3-1315U,"Laptop HP với viền màn hình mỏng, màn hình chống chói, nút gạt tắt camera.",10190000,4,8/17/2025 15:51,8/17/2025 15:51,TRUE
354,BV91C4128,22,Benco V91c 4GB 128GB,"Điện thoại Benco V91c với màn hình 90Hz, RAM 8GB (4GB + 4GB), ROM 128GB, trả góp 0%.",2090000,5,8/17/2025 16:48,8/17/2025 16:48,TRUE
355,IP15P1TB-RANDOM,3,iPhone 15 Pro 1TB,"Điện thoại iPhone 15 Pro với chip A17 Pro, thiết kế Titan và camera chuyên nghiệp.",33990000,2,8/18/2025 16:05,8/18/2025 16:05,TRUE
356,X1404VA-NK394W,2,Asus Vivobook X1404VA-NK394W i3-1315U,"Laptop Asus Vivobook với độ bền chuẩn quân đội, nút gạt tắt camera.",10190000,4,8/17/2025 15:52,8/17/2025 15:52,TRUE
357,SKU-5A44F412,23,Honor X5b 4GB 64GB,"Điện thoại Honor X5b với màn hình 6.56 inch, pin 5200 mAh, RAM 8GB (4GB + 4GB), bộ nhớ trong 64GB.",2160000,5,8/17/2025 16:48,8/17/2025 16:48,TRUE
358,FINDN5-16-512,27,OPPO Find N5 5G 16GB 512GB,"Điện thoại OPPO Find N5 5G với chip Snapdragon 8 Elite, pin 5600 mAh, kháng nước IPX9",44180000,2,8/18/2025 16:05,8/18/2025 16:05,TRUE
359,A315-44P-R5QG,5,Acer Aspire 3 A315-44P-R5QG R7-5700U,"Laptop Acer Aspire 3 với micro lọc tạp âm, màn hình bảo vệ mắt và loa âm thanh vòm.",10090000,4,8/17/2025 15:52,8/17/2025 15:52,TRUE
360,NUBIAA56-4GB-128GB,20,Nubia A56 4GB 128GB,"Điện thoại Nubia A56 với màn hình lớn 6.75 inch, RAM 12GB, Pin 5000mAh.",2190000,5,8/17/2025 16:49,8/17/2025 16:49,TRUE
361,SGFZFOLD75G256,28,Samsung Galaxy Z Fold7 5G 256GB,Điện thoại màn hình gập với camera AI 200MP và chip Snapdragon 8 Elite,44990000,2,8/18/2025 16:06,8/18/2025 16:06,TRUE
362,SKU-A8F6A619,10,Huawei MateBook D15 R7-5700U,"Mỏng chỉ 29.9mm, Vỏ kim loại, Bảo hành 12 tháng, Trả góp 0%",9490000,4,8/17/2025 15:53,8/17/2025 15:53,TRUE
363,INOIA54-12GB-256GB,13,Inoi A54 12GB (4+8GB) 256GB,"Điện thoại Inoi A54 với pin 5000 mAh, màn hình 6.75 inch và RAM 12GB.",2190000,5,8/17/2025 16:49,8/17/2025 16:49,TRUE
364,REDMAGIC10SPROPLUS5G,29,RedMagic 10s Pro Plus 5G,Điện thoại thông minh RedMagic 10s Pro Plus 5G (thông tin dựa trên tin đồn),0,1,8/18/2025 16:06,8/18/2025 16:06,TRUE
365,AL14-52M-32KV,5,Acer Aspire Lite 14 Gen 2 AL14-52M-32KV i3-1305U,"Màn hình sáng, 300 nits, Cổng kết nối USB-C, Vỏ nhôm cao cấp",8990000,4,8/17/2025 15:53,8/17/2025 15:53,TRUE
366,REALMEC604GB64GB,24,Realme C60 4GB-64GB,"Điện thoại Realme C60 với pin 5000 mAh, màn hình 6.74 inch, kháng nước IP54.",2240000,5,8/17/2025 16:50,8/17/2025 16:50,TRUE
367,NN34G-RND,20,Nubia Neo 3 4G,Sản phẩm Nubia Neo 3 4G,0,5,8/18/2025 16:06,8/18/2025 16:06,TRUE
368,AsusVivobookX1404ZA-NK387W,2,Asus Vivobook X1404ZA-NK387W i3-1215U,"Laptop Asus Vivobook với nút gạt tắt camera, độ bền chuẩn quân đội.",8990000,4,8/17/2025 15:53,8/17/2025 15:53,TRUE
369,NUBIAA764GB128GBNFC,20,Nubia A76 4GB 128GB (NFC),"Điện thoại Nubia A76 với NFC, RAM 4GB và bộ nhớ trong 128GB, camera AI 50MP, pin 5000mAh.",2290000,5,8/17/2025 16:50,8/17/2025 16:50,TRUE
370,ZXNF001,18,ZTE nubia Flip,Điện thoại ZTE nubia Flip,0,2,8/18/2025 16:07,8/18/2025 16:07,TRUE
371,E1504GA-BQ1141W,2,Asus Vivobook Go 15 E1504GA-BQ1141W i3-N305,Asus Vivobook Go 15 với bộ vi xử lý i3-N305,8790000,4,8/17/2025 15:54,8/17/2025 15:54,TRUE
372,TECNO_SPARK_20C_4GB_128GB,21,Tecno Spark 20C 4GB 128GB,"Điện thoại Tecno Spark 20C với màn hình 6.56 inch, pin 5000 mAh, loa kép và tăng âm lượng.",2390000,5,8/17/2025 16:50,8/17/2025 16:50,TRUE
373,SKU_NubiaNeo3_5G,20,Nubia Neo 3 5G,Sản phẩm Nubia Neo 3 5G,0,5,8/18/2025 16:07,8/18/2025 16:07,TRUE
374,SKU-8E7FD4FC,11,Masstel E140 Celeron N4120 Win 10,Laptop Masstel E140 với bộ vi xử lý Celeron N4120 và hệ điều hành Windows 10.,3590000,4,8/17/2025 15:54,8/17/2025 15:54,TRUE
375,VY03-464,25,Vivo Y03 4GB 64GB,"Điện thoại Vivo Y03 với màn hình 6.56inch, RAM 4GB, kháng bụi và nước IP54",2440000,5,8/17/2025 16:51,8/17/2025 16:51,TRUE
376,HONOR_MAGIC_V5_RANDOM,23,Honor Magic V5,Điện thoại Honor Magic V5,0,2,8/18/2025 16:07,8/18/2025 16:07,TRUE
377,SKU-F2EAAA90,5,Acer Predator Helios 18 Gaming AI PH18-73-98AQ Ultra 9 275HX,"Laptop gaming Acer Predator Helios 18 trang bị RTX AI 5090, tản nhiệt cánh quạt 3D AeroBlade 6.",0,1,8/17/2025 15:54,8/17/2025 15:54,TRUE
378,SKU-4E34EB18,23,Honor X5b Plus 4GB 128GB,"Màn hình 6.56inch, Pin 5200 mAh, RAM 8GB (4GB + 4GB)",2440000,5,8/17/2025 16:51,8/17/2025 16:51,TRUE
379,HP5G-RND,23,Honor Power 5G,Điện thoại Honor Power 5G,0,5,8/18/2025 16:08,8/18/2025 16:08,TRUE
380,GU605CX-QR083W,2,Asus ROG Zephyrus G16 GU605CX-QR083W Ultra 9 285H,"Laptop gaming với màn hình Nebula OLED 240Hz, 3 quạt tản nhiệt, card đồ họa GeForce RTX AI 5090.",0,1,8/17/2025 15:55,8/17/2025 15:55,TRUE
381,REALMEC61_4GB_128GB,24,Realme C61 4GB 128GB,"Điện thoại Realme C61 với pin 5000 mAh, màn hình 6.74 inch và kháng nước IP54.",2520000,5,8/17/2025 16:51,8/17/2025 16:51,TRUE
382,NUBIANEO3GT-001,20,Nubia Neo 3 GT,Điện thoại Nubia Neo 3 GT (dựa trên tin đồn),0,5,8/18/2025 16:08,8/18/2025 16:08,TRUE
383,G635LW-RW175W,2,Asus ROG Strix Scar 16 G635LW-RW175W Ultra 9 275HX,"Laptop gaming với màn hình Mini-LED, tần số quét 240Hz, 3 quạt tản nhiệt và card đồ họa GeForce RTX AI 5080.",0,1,8/17/2025 15:55,8/17/2025 15:55,TRUE
384,BV91P6128,22,Benco V91 Plus 6GB 128GB,"Điện thoại Benco V91 Plus với màn hình 90Hz, RAM 12GB, ROM 128GB",2590000,5,8/17/2025 16:52,8/17/2025 16:52,TRUE
385,SGZF_FE_RAND,28,Samsung Galaxy Z Flip FE,Điện thoại gập Samsung Galaxy Z Flip phiên bản Fan Edition (FE),0,2,8/18/2025 16:08,8/18/2025 16:08,TRUE
386,APH18-73-93P0,5,Acer Predator Helios 18 Gaming AI PH18-73-93P0 Ultra 9 275HX,"Laptop gaming cao cấp với card đồ họa GeForce RTX AI 5080, tản nhiệt AeroBlade 6",0,1,8/17/2025 15:55,8/17/2025 15:55,TRUE
387,NV70M6128,20,Nubia V70 Max 6GB 128GB,"Điện thoại Nubia V70 Max với RAM 6GB, bộ nhớ trong 128GB, màn hình 6.9 inch 120Hz và NFC.",2590000,5,8/17/2025 16:52,8/17/2025 16:52,TRUE
388,REDMAGIC10AIR5G_16_512,29,RedMagic 10 Air 5G 16GB 512GB,Điện thoại RedMagic 10 Air 5G với 16GB RAM và 512GB bộ nhớ trong.,0,1,8/18/2025 16:09,8/18/2025 16:09,TRUE
389,MSI Gaming Stealth 18 HX AI A2XWIG-017VN,1,MSI Gaming Stealth 18 HX AI A2XWIG-017VN Ultra 9 275HX,"Laptop gaming cao cấp với màn hình MiniLED 18 inch, tản nhiệt buồng hơi siêu mát, vỏ kim loại.",0,1,8/17/2025 15:56,8/17/2025 15:56,TRUE
390,RN60-4GB-64GB,24,Realme Note 60 4GB 64GB,"Realme Note 60 với pin 5000 mAh, màn hình 6.74 inch và kháng nước IP64.",2730000,5,8/17/2025 16:52,8/17/2025 16:52,TRUE
391,SKU-4EF451CB,21,Tecno Spark 30C 4GB 128GB,"Điện thoại Tecno Spark 30C với màn hình 6.7"" Super AMOLED FHD+, pin 5000 mAh và chip Helio G81.",0,5,8/18/2025 16:09,8/18/2025 16:09,TRUE
392,MSI-Gaming-Stealth-A16-Mercedes-AMG,1,MSI Gaming Stealth A16 Mercedes AMG AI+ A3XWGG-032VN Ryzen AI 9 HX 370,"Laptop gaming với màn hình OLED 240Hz, card đồ họa NVIDIA GeForce RTX 5070, chuẩn AI Copilot+ PC.",0,1,8/17/2025 15:56,8/17/2025 15:56,TRUE
393,HX6B6128,23,Honor X6b 6GB 128GB,"Điện thoại Honor X6b với pin 5200 mAh, màn hình 6.56"" HD+, RAM 6GB.",2750000,5,8/17/2025 16:53,8/17/2025 16:53,TRUE
394,TECSPARK30,21,Tecno Spark 30 8GB 128GB,"Tecno Spark 30 với Helio G91, kháng nước IP64, pin 5000 mAh.",0,5,8/18/2025 16:10,8/18/2025 16:10,TRUE
395,G615LW-S5135W,2,Asus Gaming ROG Strix G16 G615LW-S5135W Ultra 9-275HX,"Màn hình 16"" 2.5K, 3 quạt tản nhiệt, GeForce RTX AI 5080",0,1,8/17/2025 15:56,8/17/2025 15:56,TRUE
396,SKU-06815B4A,20,Nubia V70 Design 8GB 128GB,Điện thoại Nubia V70 Design với RAM 8GB và bộ nhớ trong 128GB.,2790000,5,8/17/2025 16:53,8/17/2025 16:53,TRUE
397,SKU-04577179,21,Tecno Camon 30S 256GB,"Điện thoại Tecno Camon 30S với pin 5000 mAh, camera 50MP OIS, kết nối NFC.",0,5,8/18/2025 16:10,8/18/2025 16:10,TRUE
398,A16AI+A3XWHG-085VN,1,MSI Gaming Stealth A16 AI+ A3XWHG-085VN R9 HX 370,"Laptop gaming với tản nhiệt Cooler Boost 5, chuẩn AI Copilot+ PC và tần số quét 240Hz",0,1,8/17/2025 15:57,8/17/2025 15:57,TRUE
399,SKU-5AE4070A,26,Xiaomi Poco C71 4GB 128GB,"Điện thoại Xiaomi Poco C71 với màn hình 6.9 inch 120Hz, pin 5200 mAh, mở khóa vân tay, trả góp 0%.",2850000,5,8/17/2025 16:53,8/17/2025 16:53,TRUE
400,SKU-84632CC2,28,Samsung Galaxy XCover7 5G 6GB 128GB,"Điện thoại Samsung Galaxy XCover7 5G với chip MediaTek Dimensity 6100+, kháng nước & bụi IP68, kết nối 5G vượt trội.",0,5,8/18/2025 16:10,8/18/2025 16:10,TRUE
401,A16AI+A3XWFG-018VN,1,MSI Gaming Stealth A16 AI+ A3XWFG-018VN Ryzen AI 9 HX 370,"Gaming laptop with Ryzen AI 9 HX processor, OLED display, 240Hz refresh rate, and NVIDIA GeForce RTX 5060 graphics.",0,1,8/17/2025 15:57,8/17/2025 15:57,TRUE
402,SKU-1127DC94,24,Realme C61 6GB 128GB,"Điện thoại Realme C61 với pin 5000 mAh, màn hình 6.74 inch, kháng nước IP54.",2920000,5,8/17/2025 16:54,8/17/2025 16:54,TRUE
403,SKU-0A41430D,28,Samsung Galaxy XCover7 Pro 5G 6GB 128GB,"Điện thoại Samsung Galaxy XCover7 Pro 5G với MediaTek Dimensity 6100+, kháng nước & bụi IP68, kết nối 5G vượt trội.",0,5,8/18/2025 16:11,8/18/2025 16:11,TRUE
404,PHN16S-71-94T0,5,Acer Predator Helios Neo 16S Gaming AI PHN16S-71-94T0 Ultra 9 275HX,"Laptop gaming Acer Predator Helios Neo 16S với màn hình 16 inch OLED 2K, trang bị GeForce RTX AI 5070Ti",0,1,8/17/2025 15:58,8/17/2025 15:58,TRUE
405,SKU-7CFBEC92,26,Xiaomi Redmi 14C 4GB 128GB,"Điện thoại Xiaomi Redmi 14C với camera AI 50MP, pin 5160 mAh, màn hình 6.88 inch.",2930000,5,8/17/2025 16:54,8/17/2025 16:54,TRUE
406,GU605CM-QR078W,2,Asus Gaming ROG Zephyrus G16,"Màn hình 16"" OLED 2.5K, 3 quạt tản nhiệt, NVIDIA GeForce RTX 5060",0,1,8/17/2025 15:58,8/17/2025 15:58,TRUE
407,TCL60R5G4GB128GB,19,TCL 60R 5G 4GB 128GB,"Điện thoại TCL 60R 5G với NFC, pin 5200 mAh.",2990000,5,8/17/2025 16:55,8/17/2025 16:55,TRUE
408,XPS9350-U5IA165W11GR-FP,7,Dell XPS 13 9350 Ultra 5 226V,"Laptop Dell XPS 13 với màn hình cảm ứng, bảo mật vân tay, trả góp 0%.",0,2,8/17/2025 15:58,8/17/2025 15:58,TRUE
409,SKU-ABE58744,27,OPPO A18 4GB 64GB,"Điện thoại OPPO A18 với màn hình 6.56 inch, tần số quét 90Hz, pin 5000 mAh, kháng bụi & nước IP54.",2990000,5,8/17/2025 16:55,8/17/2025 16:55,TRUE
410,MSI-KTN15-HX-B14WGK-022VN,1,MSI Gaming Katana 15 HX B14WGK-022VN i9-14900HX,"Laptop gaming với tần số quét 165Hz, Mux Switch, NVIDIA GeForce RTX 5070.",0,1,8/17/2025 15:59,8/17/2025 15:59,TRUE
411,SKU-7CFAC5B8,28,Samsung Galaxy A06 4GB 128GB,"Điện thoại Samsung Galaxy A06 với màn hình 6.7 inch HD+, chip MediaTek Helio G85, sạc nhanh 25W.",3130000,5,8/17/2025 16:55,8/17/2025 16:55,TRUE
412,G615JMR-S5155W,2,Asus ROG Strix 16 G615JMR-S5155W i7-14650HX,"Laptop Asus ROG Strix 16 với i7-14650HX, RTX 5060, tần số quét 240Hz, 3 quạt tản nhiệt.",0,1,8/17/2025 15:59,8/17/2025 15:59,TRUE
413,OPPOA5i4GB64GB-RANDOM,27,OPPO A5i 4GB 64GB,"Điện thoại OPPO A5i với pin 5100 mAh, kháng nước IPX4, màn hình siêu sáng 1000 nits, trả góp 0%, bộ nhớ 64GB/128GB",3290000,5,8/17/2025 16:56,8/17/2025 16:56,TRUE
414,MSI-Katana-15-HX-B14WFK-294VN,1,MSI Gaming Katana 15 HX B14WFK-294VN i9-14900HX,"Laptop gaming với tần số quét 165Hz, hỗ trợ Mux Switch, trang bị NVIDIA GeForce RTX 5060",0,1,8/17/2025 15:59,8/17/2025 15:59,TRUE
415,A05S128,28,Samsung Galaxy A05s 128GB,"Điện thoại Samsung Galaxy A05s 128GB với màn hình 6.7 inch, pin 5000mAh, sạc 25W, và chip Snapdragon 680.",3290000,7,8/17/2025 16:56,8/17/2025 16:56,TRUE
416,MSI-Katana-15-HX-B14WEK-295VN,1,MSI Gaming Katana 15 HX B14WEK-295VN i9-14900HX,"Laptop gaming với tần số quét 165Hz, hỗ trợ Mux Switch, NVIDIA GeForce RTX 5050.",0,1,8/17/2025 16:00,8/17/2025 16:00,TRUE
417,TECNO_SPARK_30_5G_6GB_128GB,21,Tecno Spark 30 5G 6GB 128GB,"Điện thoại Tecno Spark 30 5G với chip MediaTek Dimensity 6300, màn hình 6.67 inch, tích hợp NFC, trả góp 0%.",3410000,5,8/17/2025 16:56,8/17/2025 16:56,TRUE
418,AY8X9PA,6,HP Gaming Victus 16-r0366TX i7-13700HX,"Laptop gaming với 2 quạt tản nhiệt, tần số quét 165Hz và âm thanh B&O Play",0,1,8/17/2025 16:00,8/17/2025 16:00,TRUE
419,A06-5G-4GB-128GB,28,Samsung Galaxy A06 5G 4GB 128GB,"Điện thoại Samsung Galaxy A06 5G với chip MediaTek Dimensity 6300, màn hình 6.7 inch, camera 50MP.",3420000,5,8/17/2025 16:57,8/17/2025 16:57,TRUE
420,AY8Y2PA,6,HP Gaming Victus 16-r0369TX i7-13700HX,"Laptop gaming với 2 quạt tản nhiệt, tần số quét 165Hz và âm thanh B&O Play.",0,1,8/17/2025 16:00,8/17/2025 16:00,TRUE
421,SKU-6E72C3C2,24,Realme C71 4GB 128GB,"Tích hợp tính năng AI, kết nối NFC, pin 6300 mAh, sạc nhanh 45W",3720000,5,8/17/2025 16:57,8/17/2025 16:57,TRUE
422,B53KBPA,6,HP OmniBook X 14-fe1010QU SnapX X1P-42-100,"Camera AI 5MP, Màn hình cảm ứng xoay 360°, Tặng Office Home&Student",0,4,8/17/2025 16:01,8/17/2025 16:01,TRUE
423,SKU-BB42DCAA,23,Honor X7b 8GB 256GB,"Điện thoại Honor X7b với pin 6000 mAh, camera 108MP, RAM 8GB.",3790000,5,8/17/2025 16:57,8/17/2025 16:57,TRUE
424,N6I7512W1,7,Dell Inspiron 16 5640 Core 7 150U,"Dell Inspiron 16 inch, Core i7 150U, bảo mật vân tay, độ bền chuẩn quân đội, trả góp 0%, tặng Office Home 2024.",0,4,8/17/2025 16:01,8/17/2025 16:01,TRUE
425,REDMI13X8128,26,Xiaomi Redmi 13x 8GB 128GB,"Điện thoại Xiaomi Redmi 13x với camera 108MP, pin 5030 mAh và chip Helio G91 Ultra.",3810000,5,8/17/2025 16:58,8/17/2025 16:58,TRUE
426,N7440-C7U161W11IBU,7,Dell Inspiron 14 7440 Core 7 150U,"Laptop Dell Inspiron 14 inch với Core i7 150U, màn hình cảm ứng, bảo mật vân tay.",0,4,8/17/2025 16:02,8/17/2025 16:02,TRUE
427,HX6C6128,23,Honor X6c 6GB 128GB,"Điện thoại Honor X6c với kháng nước IP64, tích hợp AI, pin 5300 mAh.",3890000,5,8/17/2025 16:58,8/17/2025 16:58,TRUE
428,SFG14-74T-55HD,5,Acer Swift Go 14 AI SFG14-74T-55HD Ultra 5 225H,"Vỏ kim loại mỏng nhẹ, Màn hình cảm ứng",0,4,8/17/2025 16:02,8/17/2025 16:02,TRUE
429,SKU-729BFA03,21,Tecno Pova 7 8GB 128GB,"Điện thoại Tecno Pova 7 với pin 7000 mAh, màn hình 6.78"" FHD+ 120Hz, kết nối NFC/OTG, bộ nhớ 128GB.",3990000,1,8/17/2025 16:59,8/17/2025 16:59,TRUE
430,SFG14-74-58FJ,5,Acer Swift Go 14 AI SFG14-74-58FJ Ultra 5 225H,"Vỏ kim loại mỏng nhẹ, Màn hình OLED",0,4,8/17/2025 16:02,8/17/2025 16:02,TRUE
431,TECNO_POVA_6_NEO_8_128,21,Tecno Pova 6 Neo 8GB 128GB,"Điện thoại Tecno Pova 6 Neo với Helio G99, màn hình AMOLED 6.78 inch, pin 7000 mAh.",3990000,1,8/17/2025 16:59,8/17/2025 16:59,TRUE
432,A74BHPT,6,HP ProBook 440 G11 Ultra 7 155U,"Laptop HP ProBook 440 G11 với nút gạt tắt camera, độ bền chuẩn quân đội, vỏ nhôm cao cấp.",0,4,8/17/2025 16:03,8/17/2025 16:03,TRUE
